"","seqnames","start","end","width","strand","value","area","cluster","indexStart","indexEnd","L","clusterL","p.value","fwer","p.valueArea","fwerArea"
"DMR_526","chr6",110299835,110300573,738,"*",-0.664279747598433,5.9785177283859,359003,118161,118169,9,15,0.0380011825431069,0.992,0.057489173338447,1
"DMR_527","chr3",172166182,172166517,335,"*",-0.663590211300405,5.97231190170365,296743,94899,94907,9,12,0.0381050545727664,0.992,0.0576569666171277,1
"DMR_528","chr17",9862752,9862924,172,"*",-0.791557605487836,5.54090323841485,170504,55379,55385,7,12,0.0335586557361331,0.992,0.0675807405276699,1
"DMR_529","chr11",18610422,18610557,135,"*",-0.79024977538154,5.53174842767078,67988,21265,21271,7,9,0.0338303210444732,0.992,0.0678204452114994,1
"DMR_530","chr17",4981221,4981660,439,"*",-0.788469546393204,5.51928682475243,168918,54422,54428,7,8,0.0342378190069834,0.992,0.0681160809882225,1
"DMR_531","chr15",74218697,74218921,224,"*",-0.787198382425319,5.51038867697723,143566,46312,46318,7,11,0.0345654154082171,0.992,0.0684037266088179,1
"DMR_532","chr3",49967462,49967780,318,"*",-0.78117741981629,5.46824193871403,282468,90672,90678,7,13,0.0358678108570241,0.992,0.0695862697157102,1
"DMR_533","chr2",182545555,182545934,379,"*",-0.777707564837419,5.44395295386193,237522,77966,77972,7,12,0.0367307477188104,0.992,0.0702734231426882,1
"DMR_534","chr12",7055586,7056008,422,"*",-0.775408682193006,5.42786077535104,89144,28635,28641,7,12,0.0371702063058312,0.992,0.0706889112613261,1
"DMR_535","chr6",105585179,105585490,311,"*",-0.775043491758962,5.42530444231274,358113,117919,117925,7,12,0.0372261373987248,0.992,0.0707448423542196,1
"DMR_536","chr21",46340351,46341067,716,"*",0.760861318184295,6.08689054547436,264513,85240,85247,8,11,0.0323920929414961,0.996,0.054972274158237,1
"DMR_537","chr1",156260918,156261403,485,"*",-0.760789702985699,6.0863176238856,26173,9344,9351,8,8,0.0324080732537514,0.996,0.0549882544704924,1
"DMR_538","chr15",89148310,89148733,423,"*",-0.760056792371898,6.08045433897518,146437,47358,47365,8,9,0.0325598862201767,0.996,0.0551480575930454,1
"DMR_539","chr4",57396219,57396596,377,"*",-0.7589140736377,6.0713125891016,308556,97964,97971,8,13,0.0328155712162616,0.996,0.0553637918084919,1
"DMR_540","chr5",126408756,126409227,471,"*",0.753642150089773,6.02913720071818,333324,104886,104893,8,13,0.0338862521373668,0.996,0.0563545711683206,1
"DMR_541","chr11",6341717,6341908,191,"*",-0.750983097760885,6.00786478208708,65413,20391,20398,8,11,0.0343496811927705,0.996,0.0568579510043626,1
"DMR_542","chr4",54969609,54970254,645,"*",-0.750766444574798,6.00613155659839,308217,97854,97861,8,8,0.0344136024417917,0.996,0.0569218722533838,1
"DMR_543","chr17",40575462,40575717,255,"*",-0.746360705511255,5.97088564409004,176458,57590,57597,8,11,0.0353164900842162,0.996,0.0576889272416383,1
"DMR_544","chr1",38100255,38100837,582,"*",-0.746113278457134,5.96890622765707,12131,3508,3515,8,8,0.0353644310209821,0.996,0.0577288780222766,1
"DMR_545","chr14",92790019,92790711,692,"*",-0.745893723491838,5.96714978793471,130254,42328,42335,8,9,0.0354043818016204,0.996,0.0577768189590425,1
"DMR_546","chr10",50887472,50887861,389,"*",-0.742371871201059,5.93897496960847,48816,15118,15125,8,13,0.0361474663214919,0.996,0.0584479920737651,1
"DMR_547","chr16",776416,776685,269,"*",-0.738291276715169,5.90633021372135,149678,48293,48300,8,18,0.037130255525193,0.996,0.0591671061252537,1
"DMR_548","chr7",89874355,89875086,731,"*",-0.655486414776725,5.89937773299052,379846,123165,123173,9,9,0.0392076961183822,0.996,0.0592789683110408,1
"DMR_549","chr4",86395989,86396223,234,"*",-0.737236328495629,5.89789062796503,310847,98603,98610,8,14,0.0373300094283842,0.996,0.0592949486232961,1
"DMR_550","chr8",87081654,87082065,411,"*",-0.735155736743807,5.88124589395046,401868,129347,129354,8,8,0.0378493695766815,0.996,0.0596385253367851,1
"DMR_551","chr15",96876248,96876737,489,"*",-0.732787097313331,5.86229677850665,148067,47874,47881,8,8,0.0384006903494894,0.996,0.0600380331431676,1
"DMR_552","chr6",27342312,27343415,1103,"*",-0.729612636262775,5.8369010901022,348479,109372,109379,8,11,0.0391837256499992,0.996,0.0605494031353373,1
"DMR_553","chr1",181451906,181452707,801,"*",-0.729217773860272,5.83374219088218,30453,10792,10799,8,10,0.0392716173674034,0.996,0.0606053342282308,1
"DMR_554","chr8",74005537,74005813,276,"*",-0.645875917551182,5.81288325796064,400841,129027,129035,9,13,0.040629943909104,0.996,0.061012832190741,1
"DMR_555","chr5",140864020,140864834,814,"*",-0.628214000585843,5.65392600527258,336160,106370,106378,9,9,0.0423638077888042,0.996,0.0646883040094604,1
"DMR_556","chr12",22093960,22094479,519,"*",-0.620236042461856,5.5821243821567,91107,29250,29258,9,16,0.0429550793422503,0.996,0.06652603991882,1
"DMR_557","chr1",61542211,61542689,478,"*",-0.768895998695739,5.38227199087017,17192,5279,5285,7,14,0.0387842178436167,0.996,0.0719114051488566,1
"DMR_558","chr17",7284025,7284351,326,"*",-0.767307852345337,5.37115496641736,169563,54859,54865,7,12,0.0391277945571056,0.996,0.0721750803010691,1
"DMR_559","chr8",9763033,9763877,844,"*",-0.760852966478163,5.32597076534714,392293,126760,126766,7,9,0.0408616584368059,0.996,0.0734455151253656,1
"DMR_560","chr10",130339475,130339927,452,"*",-0.760532524051486,5.3237276683604,61482,18768,18774,7,16,0.04094955015421,0.996,0.0734934560621315,1
"DMR_561","chr2",211090117,211090349,232,"*",-0.752554500569215,5.2678815039845,240602,79041,79047,7,9,0.0430669415280375,0.996,0.0749396743212362,1
"DMR_562","chr15",29967031,29967620,589,"*",-0.74948675052334,5.24640725366338,135540,43650,43656,7,8,0.0438739472969302,0.996,0.0756827588411078,1
"DMR_563","chr13",96705123,96705853,730,"*",-0.749028271130033,5.24319789791023,116281,37731,37737,7,10,0.0440017897949726,0.996,0.0757946210268949,1
"DMR_564","chr5",83678796,83679643,847,"*",-0.748917305684833,5.24242113979383,329610,103689,103695,7,15,0.0440577208878662,0.996,0.0758265816514055,1
"DMR_565","chr6",31760593,31761055,462,"*",-0.747822817855025,5.23475972498518,349979,112712,112718,7,21,0.0443613468207169,0.996,0.0759943749300861,1
"DMR_566","chr11",2907670,2907930,260,"*",-0.744911335458825,5.21437934821177,64697,20113,20119,7,13,0.0451763427457373,0.996,0.0765776563274046,1
"DMR_567","chr12",41582017,41582362,345,"*",-0.742425451224787,5.19697815857351,92843,29692,29698,7,11,0.0459194272656088,0.996,0.0770330952266807,1
"DMR_568","chr10",96162066,96162189,123,"*",-0.74233056709941,5.19631396969587,55072,16772,16778,7,10,0.0459354075778641,0.996,0.077049075538936,1
"DMR_569","chr19",13616871,13617382,511,"*",-0.741729127005319,5.19210388903723,201872,65927,65933,7,10,0.0461271713249277,0.996,0.0771529475685955,1
"DMR_570","chr7",15726166,15726649,483,"*",-0.740944853599201,5.18661397519441,371272,120956,120962,7,8,0.0463988366332678,0.996,0.0773287310034038,1
"DMR_571","chr9",123691584,123691674,90,"*",-0.737982872585122,5.16588010809586,420519,132810,132816,7,8,0.0473336849002029,0.996,0.0778800517762117,1
"DMR_572","chr19",58545001,58545290,289,"*",-0.737498287381291,5.16248801166903,212574,71300,71306,7,11,0.0474215766176071,0.996,0.0779279927129776,1
"DMR_573","chr12",54943484,54943915,431,"*",-0.737428010788914,5.1619960755224,95883,31209,31215,7,16,0.047469517554373,0.996,0.0779599533374882,1
"DMR_574","chr2",38892887,38893519,632,"*",-0.734244157034772,5.13970909924341,219737,73051,73057,7,8,0.0484922575387123,0.996,0.0786630870767215,1
"DMR_575","chr7",94537893,94538408,515,"*",-0.73414910950028,5.13904376650196,380398,123555,123561,7,13,0.0485082378509676,0.996,0.0786710772328491,1
"DMR_576","chr3",127634188,127634587,399,"*",-0.732584429804728,5.1280910086331,291194,93065,93071,7,11,0.0490116176870096,0.996,0.0789747031656999,1
"DMR_577","chr18",49866335,49866548,213,"*",-0.730434686270354,5.11304280389248,192575,63034,63040,7,19,0.0497387218946258,0.996,0.0794621026894866,1
"DMR_578","chr1",32041898,32042157,259,"*",-0.785627888479772,4.71376733087863,10570,2866,2871,6,13,0.0432587052751011,0.996,0.091942726560877,1
"DMR_579","chr11",111847747,111848164,417,"*",-0.781164564278002,4.68698738566801,81910,26543,26548,6,11,0.0445451204116528,0.996,0.0928536043594292,1
"DMR_580","chr4",8271319,8271507,188,"*",-0.777371051947043,4.66422631168226,304211,96816,96821,6,8,0.0457276635185452,0.996,0.093588698723173,1
"DMR_581","chr5",140723350,140723684,334,"*",-0.777318833518922,4.66391300111353,336078,106257,106262,6,8,0.0457516339869281,0.996,0.0935966888793007,1
"DMR_582","chr13",27131413,27131780,367,"*",-0.728121634319889,5.82497307455911,110181,36104,36111,8,9,0.0395033318951052,1,0.0607651373507838,1
"DMR_583","chr7",79083944,79084166,222,"*",-0.727595521226082,5.82076416980866,379182,122951,122958,8,14,0.0396311743931476,1,0.0608450389120603,1
"DMR_584","chr6",32119616,32119944,328,"*",-0.72542857016607,5.80342856132856,350187,113681,113688,8,76,0.0401105837608067,1,0.0611806254694217,1
"DMR_585","chr3",170303045,170303830,785,"*",-0.723030515381927,5.78424412305542,296352,94837,94844,8,14,0.0406139635968487,1,0.0616120939003148,1
"DMR_586","chr9",123605229,123605666,437,"*",-0.720020256827721,5.76016205462177,420492,132785,132792,8,8,0.041293126867699,1,0.0621394442047398,1
"DMR_587","chr3",48700269,48700498,229,"*",-0.71942563386825,5.755405070946,282045,90290,90297,8,8,0.0414049890534861,1,0.0622592965466545,1
"DMR_588","chr16",71659830,71660055,225,"*",-0.715096952045618,5.72077561636495,161568,52731,52738,8,9,0.0423558176326765,1,0.0630183613787813,1
"DMR_589","chr8",17270812,17271322,510,"*",-0.714756821568117,5.71805457254494,393295,127009,127016,8,13,0.0424277290378254,1,0.0630423318471643,1
"DMR_590","chr1",229569608,229569969,361,"*",-0.714317898620466,5.71454318896373,38157,12831,12838,8,14,0.0425795420042508,1,0.0631462038768238,1
"DMR_591","chr4",155662438,155663689,1251,"*",-0.709978329160979,5.67982663328783,316616,100448,100455,8,19,0.0435623312079518,1,0.0639452194895888,1
"DMR_592","chr2",131512961,131513216,255,"*",-0.709291792128797,5.67433433703037,231897,76456,76463,8,13,0.0437381146427601,1,0.0640650718315036,1
"DMR_593","chr11",66314196,66314378,182,"*",-0.708853620951044,5.67082896760835,75038,24197,24204,8,19,0.0438659571408025,1,0.0642088946418013,1
"DMR_594","chr2",75787718,75788295,577,"*",-0.707983616671075,5.6638689333686,225488,74887,74894,8,13,0.0441695830736533,1,0.0644246288572479,1
"DMR_595","chr1",166135963,166136507,544,"*",-0.704438287866288,5.63550630293031,28192,10127,10134,8,13,0.0451523722773543,1,0.0652076641577576,1
"DMR_596","chr1",40782991,40783264,273,"*",-0.703679351730631,5.62943481384505,12874,3796,3803,8,11,0.0452562443070138,1,0.0653514869680554,1
"DMR_597","chr4",184826215,184826479,264,"*",-0.703590402337126,5.628723218697,318822,101098,101105,8,8,0.0452802147753967,1,0.0653674672803107,1
"DMR_598","chr7",50861467,50861607,140,"*",-0.702314029893071,5.61851223914457,376697,122440,122447,8,19,0.0455279096153539,1,0.0655911916518849,1
"DMR_599","chr5",131563581,131563921,340,"*",-0.702208494573697,5.61766795658957,333773,105090,105097,8,10,0.0455358997714815,1,0.0655991818080125,1
"DMR_600","chr11",66103334,66104115,781,"*",-0.701240023164394,5.60992018531516,74950,24130,24137,8,10,0.0457276635185452,1,0.0658069258673314,1
"DMR_601","chr11",89867385,89867704,319,"*",-0.700885587264368,5.60708469811494,79762,25701,25708,8,14,0.0458155552359493,1,0.0658868274286079,1
"DMR_602","chr11",843897,844400,503,"*",-0.700721209720851,5.60576967776681,63621,19458,19465,8,11,0.0458714863288429,1,0.0659347683653739,1
"DMR_603","chr22",38714166,38714466,300,"*",-0.699057207876254,5.59245766301003,270587,86941,86948,8,13,0.0463828563210125,1,0.0662943253911181,1
"DMR_604","chr20",61809557,61809932,375,"*",-0.698405377729863,5.5872430218389,259208,83933,83940,8,9,0.0465506495996932,1,0.0664541285136712,1
"DMR_605","chr14",38676853,38677218,365,"*",-0.696718184470128,5.57374547576102,122512,39668,39675,8,10,0.0468782460009269,1,0.0667257938220113,1
"DMR_606","chr11",57414245,57415128,883,"*",-0.696542837067801,5.57234269654241,72139,22588,22595,8,10,0.0469341770938204,1,0.0667657446026495,1
"DMR_607","chr7",56160687,56161020,333,"*",-0.696430322466629,5.57144257973303,377279,122532,122539,8,10,0.0470220688112246,1,0.0668136855394154,1
"DMR_608","chr6",84418433,84418724,291,"*",-0.692288388956954,5.53830711165563,356676,117375,117382,8,13,0.0480288284833086,1,0.0676206913083082,1
"DMR_609","chr13",53422777,53423262,485,"*",-0.691636792038455,5.53309433630764,114180,37255,37262,8,11,0.0482205922303722,1,0.0677964747431165,1
"DMR_610","chr17",6899207,6899522,315,"*",-0.691550916500344,5.53240733200275,169344,54638,54645,8,19,0.0482445626987551,1,0.0678044648992441,1
"DMR_611","chr4",156129725,156130208,483,"*",-0.69126686696414,5.53013493571312,316639,100489,100496,8,14,0.048316474103904,1,0.067876376304393,1
"DMR_612","chr7",35293279,35293892,613,"*",-0.690627785071888,5.5250222805751,374193,121919,121926,8,12,0.0484842673825847,1,0.0680042188024354,1
"DMR_613","chr15",99789622,99790022,400,"*",-0.686340925538952,5.49072740431161,148535,47945,47952,8,8,0.0496028892404558,1,0.0689710276938811,1
"DMR_614","chr19",16178030,16178240,210,"*",-0.683613820641089,5.46891056512871,202580,66241,66248,8,11,0.0502820525113061,1,0.0695702894034549,1
"DMR_615","chr11",117667737,117668042,305,"*",-0.681867034352987,5.4549362748239,83112,26838,26845,8,13,0.0507374914105822,1,0.0699378365853269,1
"DMR_616","chr10",49813128,49813434,306,"*",-0.680543675909638,5.4443494072771,48551,15055,15062,8,11,0.0511210189047094,1,0.0702734231426882,1
"DMR_617","chr2",31361687,31361820,133,"*",-0.678172169781618,5.42537735825294,218764,72783,72790,8,16,0.0517762117071768,1,0.0707448423542196,1
"DMR_618","chr4",150998949,150999280,331,"*",-0.673685731821785,5.38948585457428,315879,100243,100250,8,9,0.0527590009108778,1,0.0717755724946866,1
"DMR_619","chr22",45809596,45810043,447,"*",-0.673197961296986,5.38558369037588,272903,87685,87692,8,15,0.0528628729405373,1,0.0718315035875801,1
"DMR_620","chr1",26372504,26373407,903,"*",-0.672626790443391,5.38101432354713,8990,2245,2252,8,11,0.052982725282452,1,0.0719433657733672,1
"DMR_621","chr6",33244752,33245128,376,"*",-0.671965564602213,5.37572451681771,350627,114900,114907,8,48,0.0531505185611327,1,0.072063218115282,1
"DMR_622","chr2",75938118,75938360,242,"*",-0.670938197685769,5.36750558148615,225535,74918,74925,8,16,0.0533822330888346,1,0.0722549818623456,1
"DMR_623","chr5",110062570,110062837,267,"*",0.670779491657813,5.36623593326251,331555,104227,104234,8,12,0.0534141937133452,1,0.0723029227991115,1
"DMR_624","chr17",21280405,21281318,913,"*",-0.670262199075244,5.36209759260195,172608,56031,56038,8,9,0.0535180657430046,1,0.0723668440481327,1
"DMR_625","chr16",31227272,31228059,787,"*",-0.669827713194635,5.35862170555708,156700,50889,50896,8,17,0.0536538983971747,1,0.0725106668584304,1
"DMR_626","chr14",23834808,23835212,404,"*",-0.667635543389933,5.34108434711947,120861,38856,38863,8,8,0.0540693865158125,1,0.0729341451331959,1
"DMR_627","chr3",32023198,32023475,277,"*",-0.666495899523793,5.33196719619035,279010,89112,89119,8,13,0.0543410518241526,1,0.0732457612221743,1
"DMR_628","chr3",186857284,186857537,253,"*",-0.66432237716331,5.31457901730648,298883,95519,95526,8,10,0.0548204611918117,1,0.0737171804337057,1
"DMR_629","chr10",129535138,129535898,760,"*",-0.664219954496458,5.31375963597166,61310,18741,18748,8,8,0.0548284513479393,1,0.0737251705898333,1
"DMR_630","chr6",84562677,84562930,253,"*",-0.6635141229774,5.3081129838192,356684,117394,117401,8,16,0.0549802643143647,1,0.0738450229317481,1
"DMR_631","chr1",217263205,217263847,642,"*",-0.656244740629115,5.24995792503292,35885,12191,12198,8,11,0.0567141281940649,1,0.0755469261869377,1
"DMR_632","chr20",17206529,17206999,470,"*",-0.655368486720274,5.24294789376219,249828,81262,81269,8,12,0.0568979017850009,1,0.0758026111830225,1
"DMR_633","chr2",45159972,45160554,582,"*",-0.651308158822368,5.21046527057895,220773,73288,73295,8,17,0.0578087795835531,1,0.0766655480448088,1
"DMR_634","chr10",63213339,63213784,445,"*",-0.648665222298555,5.18932177838844,49710,15367,15374,8,11,0.0583760806686163,1,0.0772727999105103,1
"DMR_635","chr7",130419042,130419370,328,"*",-0.642434660528231,5.13947728422585,385184,125264,125271,8,15,0.0595825942438915,1,0.0786710772328491,1
"DMR_636","chr9",23821428,23821773,345,"*",-0.728721447905966,5.10105013534176,412851,131721,131727,7,15,0.0502660721990508,1,0.0797417581539543,1
"DMR_637","chr20",3662512,3663186,674,"*",-0.72723815157739,5.09066706104173,248365,80900,80906,7,9,0.0507534717228375,1,0.0801093053358263,1
"DMR_638","chr6",32118375,32118457,82,"*",-0.727178604682879,5.09025023278015,350185,113674,113680,7,13,0.0507934225034757,1,0.0801332758042092,1
"DMR_639","chr2",63275509,63276010,501,"*",-0.727161263253265,5.09012884277286,222998,73865,73871,7,31,0.0507934225034757,1,0.0801332758042092,1
"DMR_640","chr9",104249490,104249759,269,"*",-0.724455871974447,5.07119110382113,418401,132537,132543,7,8,0.0516723396775173,1,0.0807884686066766,1
"DMR_641","chr4",47033090,47033395,305,"*",-0.72081779369491,5.04572455586437,307635,97616,97622,7,14,0.0526870895057289,1,0.0813797401601227,1
"DMR_642","chr11",133402225,133402589,364,"*",-0.629378936440103,5.03503149152083,86668,27841,27848,8,9,0.0615801332758042,1,0.0815874842194416,1
"DMR_643","chr3",192445307,192445594,287,"*",-0.719219176383133,5.03453423468193,299738,95667,95673,7,12,0.053142528405005,1,0.0815874842194416,1
"DMR_644","chr9",1049898,1050240,342,"*",-0.71917479584011,5.03422357088077,411209,131466,131472,7,15,0.053142528405005,1,0.0815874842194416,1
"DMR_645","chr11",69454423,69454829,406,"*",-0.71859180836572,5.03014265856004,76240,24694,24700,7,31,0.053302331527558,1,0.0816833660929735,1
"DMR_646","chr19",7953216,7953440,224,"*",-0.628372092555355,5.02697674044284,200048,64788,64795,8,14,0.061676015149336,1,0.0817712578103776,1
"DMR_647","chr3",9811714,9811940,226,"*",-0.717743801222752,5.02420660855926,275748,88252,88258,7,11,0.0535340460552599,1,0.0818271889032712,1
"DMR_648","chr12",122356316,122356852,536,"*",-0.717320291501731,5.02124204051212,105873,34906,34912,7,13,0.0536538983971747,1,0.0819150806206753,1
"DMR_649","chr1",1141927,1142405,478,"*",-0.716751681164268,5.01726176814988,270,91,97,7,9,0.0538376719881106,1,0.0820189526503348,1
"DMR_650","chr2",108602860,108603244,384,"*",-0.713208888911611,4.99246222238127,228879,75871,75877,7,12,0.05499624462662,1,0.0827620371702063,1
"DMR_651","chr19",4535188,4535405,217,"*",-0.713169856098051,4.99218899268635,198766,64312,64318,7,12,0.0550042347827477,1,0.0827620371702063,1
"DMR_652","chr8",72754953,72755374,421,"*",-0.712915362484242,4.9904075373897,400718,128980,128986,7,16,0.0551160969685348,1,0.0828179682630999,1
"DMR_653","chr20",55841888,55842071,183,"*",-0.71135182185316,4.97946275297212,257260,83420,83426,7,11,0.0555875161800662,1,0.0831375745082059,1
"DMR_654","chr19",45737603,45738115,512,"*",-0.70951248218008,4.96658737526056,208451,69132,69138,7,11,0.0562506991386612,1,0.083433210284929,1
"DMR_655","chr8",110987617,110988256,639,"*",-0.708285401938432,4.95799781356903,404696,130170,130176,7,10,0.0567540789747032,1,0.0837927673106733,1
"DMR_656","chr14",24779793,24780557,764,"*",-0.707814650951794,4.95470255666256,121163,39125,39131,7,15,0.0569778033462774,1,0.0838966393403327,1
"DMR_657","chr5",140743464,140743829,365,"*",-0.618832996526904,4.95066397221523,336096,106275,106282,8,14,0.0628265976317177,1,0.0840324719945028,1
"DMR_658","chr5",140479793,140480223,430,"*",-0.706520983794795,4.94564688656356,335994,106106,106112,7,15,0.0574172619332982,1,0.0841603144925452,1
"DMR_659","chr18",56887194,56887410,216,"*",-0.616268414840368,4.93014731872295,193488,63200,63207,8,11,0.0631062530961855,1,0.0846636943285872,1
"DMR_660","chr9",130524573,130524915,342,"*",-0.610919748714376,4.88735798971501,422225,133048,133055,8,9,0.0636975246496317,1,0.0861578535244579,1
"DMR_661","chr4",53617448,53617893,445,"*",-0.695636868474784,4.86945807932349,308012,97797,97803,7,15,0.0610288125029963,1,0.0866852038288828,1
"DMR_662","chr22",45404843,45405333,490,"*",-0.695236315065063,4.86665420545544,272781,87622,87628,7,17,0.061172635313294,1,0.0867571152340317,1
"DMR_663","chr3",157824143,157824714,571,"*",-0.607030213108063,4.8562417048645,295395,94492,94499,8,10,0.0640171308947377,1,0.0870367706984995,1
"DMR_664","chr3",138327370,138327582,212,"*",-0.691341999921155,4.83939399944809,292927,93705,93711,7,13,0.0626508141969094,1,0.0876520127203286,1
"DMR_665","chr6",167507762,167508226,464,"*",0.689522561930285,4.826657933512,366689,120035,120041,7,8,0.0632740463748662,1,0.0881074516196046,1
"DMR_666","chr1",202679585,202679993,408,"*",-0.689175490146519,4.82422843102563,32898,11391,11397,7,12,0.0633859085606533,1,0.0881633827124982,1
"DMR_667","chr15",40545296,40545794,498,"*",-0.686614987416697,4.80630491191688,137051,43997,44003,7,18,0.0643607076082267,1,0.088762644422072,1
"DMR_668","chr12",41086879,41087584,705,"*",-0.68369053635148,4.78583375446036,92831,29681,29687,7,9,0.0654553589977148,1,0.0895616600348371,1
"DMR_669","chr15",41056141,41056434,293,"*",-0.682024253435948,4.77416977405164,137250,44092,44098,7,9,0.0660785911756716,1,0.0900730300270067,1
"DMR_670","chr11",68451827,68452097,270,"*",-0.678154154754299,4.74707908328009,75831,24611,24617,7,12,0.067556770059287,1,0.0908880259520271,1
"DMR_671","chr3",48632568,48632892,324,"*",-0.673808541301092,4.71665978910765,282005,90245,90251,7,11,0.0689230867571152,1,0.0918628249996005,1
"DMR_672","chr17",35290307,35291021,714,"*",-0.673604314811644,4.71523020368151,174739,56848,56854,7,12,0.0689870080061364,1,0.0919107659363664,1
"DMR_673","chr7",94023557,94023988,431,"*",-0.671855356599591,4.70298749619714,380345,123436,123442,7,11,0.069522348466689,1,0.0922543426498554,1
"DMR_674","chr11",368943,369414,471,"*",-0.670413105209755,4.69289173646828,63290,19242,19248,7,23,0.0700017578343481,1,0.0926378701439826,1
"DMR_675","chr16",30905716,30905875,159,"*",-0.667223441255952,4.67056408879166,156515,50745,50751,7,15,0.0710005273503044,1,0.0933649743515988,1
"DMR_676","chr1",15478898,15479095,197,"*",-0.665938475500255,4.66156932850178,5339,1347,1353,7,12,0.0714639564057082,1,0.0936686002844496,1
"DMR_677","chr10",99393217,99393523,306,"*",-0.665769865347883,4.66038905743518,55772,16996,17002,7,14,0.0715039071863464,1,0.0937245313773431,1
"DMR_678","chr22",43505892,43506238,346,"*",-0.774151345012382,4.64490807007429,272169,87473,87478,6,27,0.046622561004842,1,0.0942039407450022,1
"DMR_679","chr14",88458917,88459528,611,"*",-0.660218030563828,4.6215262139468,129343,42017,42023,7,16,0.0732937021589402,1,0.0951148185435543,1
"DMR_680","chr22",44287905,44288258,353,"*",-0.659731518482409,4.61812062937686,272423,87559,87565,7,12,0.0734614954376209,1,0.0952186905732138,1
"DMR_681","chr7",96632460,96633311,851,"*",-0.769410141525404,4.61646084915242,380635,123651,123656,6,11,0.0483004937916487,1,0.0952746216661074,1
"DMR_682","chr12",54393966,54394212,246,"*",-0.76930591171523,4.61583547029138,95643,31031,31036,6,23,0.048316474103904,1,0.095306582290618,1
"DMR_683","chr2",74776718,74776845,127,"*",-0.767563520468794,4.60538112281276,225290,74804,74809,6,17,0.0487639228470524,1,0.0956741294724899,1
"DMR_684","chr5",92918829,92918943,114,"*",-0.767440661350776,4.60464396810465,330275,103886,103891,6,8,0.0488118637838183,1,0.0956980999408728,1
"DMR_685","chr16",57318616,57318902,286,"*",-0.657262247494089,4.60083573245862,159004,51500,51506,7,10,0.0745241862025984,1,0.0959138341563194,1
"DMR_686","chr1",47134286,47134527,241,"*",-0.656629460869723,4.59640622608806,14746,4568,4574,7,14,0.0747319302619173,1,0.0960336864982342,1
"DMR_687","chr19",10627706,10628295,589,"*",-0.656500740830226,4.59550518581158,200836,65200,65206,7,13,0.0747718810425556,1,0.0960496668104895,1
"DMR_688","chr10",131265405,131265796,391,"*",-0.656400329004986,4.5948023030349,61610,18793,18799,7,25,0.0747798711986832,1,0.0960576569666171,1
"DMR_689","chr1",9884565,9884624,59,"*",-0.765397795725986,4.59238677435591,3907,942,947,6,10,0.0494191156495198,1,0.0961135880595107,1
"DMR_690","chr2",200333401,200334137,736,"*",-0.654729109479089,4.58310376635362,238949,78513,78519,7,16,0.075243300254087,1,0.0964252041484891,1
"DMR_691","chr17",5019611,5019989,378,"*",-0.763620586719821,4.58172352031893,168929,54434,54439,6,10,0.0501302395448807,1,0.0964811352413826,1
"DMR_692","chr17",52977769,52978019,250,"*",-0.654016311096771,4.5781141776774,179501,59189,59195,7,12,0.0754750147817888,1,0.0966489285200633,1
"DMR_693","chr1",901449,901892,443,"*",-0.762037453447286,4.57222472068372,68,30,35,6,12,0.0507454815667098,1,0.0969126036722758,1
"DMR_694","chr4",17783261,17783610,349,"*",-0.651755537538262,4.56228876276784,305323,97047,97053,7,12,0.076226089457788,1,0.0971842689806159,1
"DMR_695","chr6",34482411,34482679,268,"*",-0.760206236654232,4.56123741992539,351119,115708,115713,6,9,0.0513607235885389,1,0.0972162296051265,1
"DMR_696","chr4",123747634,123748049,415,"*",-0.759815916917304,4.55889550150382,313827,99689,99694,6,10,0.0514885660865813,1,0.0973121114786583,1
"DMR_697","chr10",47083283,47083426,143,"*",-0.759663482358476,4.55798089415086,48296,15009,15014,6,8,0.0515365070233472,1,0.0973760327276795,1
"DMR_698","chr2",223162587,223163175,588,"*",-0.650960884068243,4.5567261884777,242510,79603,79609,7,18,0.0764578039854899,1,0.0973840228838072,1
"DMR_699","chr4",3464754,3465004,250,"*",-0.650493048898737,4.55345134229116,302682,96490,96496,7,9,0.0765856464835323,1,0.0974878949134666,1
"DMR_700","chr12",54426903,54427528,625,"*",-0.758519515572035,4.55111709343221,95673,31092,31097,6,17,0.0519200345174745,1,0.0975598063186155,1
"DMR_701","chr19",7939467,7940052,585,"*",-0.648452575902943,4.5391680313206,200045,64778,64784,7,9,0.0772887802227656,1,0.097983284593381,1
"DMR_702","chr11",30038615,30038692,77,"*",-0.648442826449134,4.53909978514394,68954,21569,21575,7,12,0.0772887802227656,1,0.097983284593381,1
"DMR_703","chr12",22487299,22487682,383,"*",-0.755134212868251,4.53080527720951,91136,29278,29283,6,8,0.0531025776243668,1,0.0982709302139764,1
"DMR_704","chr10",23633066,23633828,762,"*",-0.754852664388321,4.52911598632993,45571,14408,14413,6,11,0.0532064496540262,1,0.0983428416191252,1
"DMR_705","chr14",38069206,38069728,522,"*",-0.644762402232711,4.51333681562898,122454,39648,39654,7,16,0.0784633331735302,1,0.0989820541093373,1
"DMR_706","chr5",134210707,134210859,152,"*",-0.74809875685111,4.48859254110666,334495,105449,105454,6,13,0.0557313389903639,1,0.0999968039375489,1
